X,Y,U,V,P
0.068750,0.256250,-0.008697,0.025143,-0.255152
0.081250,0.256250,-0.011502,0.028717,-0.253169
0.093750,0.256250,-0.014610,0.032037,-0.250465
0.106250,0.256250,-0.017991,0.035089,-0.247063
0.118750,0.256250,-0.021614,0.037861,-0.242989
0.131250,0.256250,-0.025452,0.040345,-0.238270
0.143750,0.256250,-0.029474,0.042533,-0.232937
0.156250,0.256250,-0.033651,0.044420,-0.227022
0.168750,0.256250,-0.037956,0.046002,-0.220560
0.181250,0.256250,-0.042361,0.047279,-0.213588
0.193750,0.256250,-0.046838,0.048251,-0.206144
0.206250,0.256250,-0.051360,0.048920,-0.198267
0.218750,0.256250,-0.055903,0.049291,-0.189998
0.231250,0.256250,-0.060441,0.049369,-0.181378
0.243750,0.256250,-0.064949,0.049162,-0.172449
0.256250,0.256250,-0.069405,0.048678,-0.163255
0.268750,0.256250,-0.073787,0.047926,-0.153837
0.281250,0.256250,-0.078073,0.046918,-0.144237
0.293750,0.256250,-0.082243,0.045662,-0.134498
0.306250,0.256250,-0.086278,0.044173,-0.124661
0.318750,0.256250,-0.090159,0.042460,-0.114766
0.331250,0.256250,-0.093871,0.040537,-0.104853
0.343750,0.256250,-0.097396,0.038418,-0.094960
0.356250,0.256250,-0.100721,0.036113,-0.085123
0.368750,0.256250,-0.103830,0.033638,-0.075377
0.381250,0.256250,-0.106712,0.031005,-0.065757
0.393750,0.256250,-0.109355,0.028228,-0.056295
0.406250,0.256250,-0.111748,0.025321,-0.047020
0.418750,0.256250,-0.113881,0.022296,-0.037960
0.431250,0.256250,-0.115747,0.019168,-0.029143
0.443750,0.256250,-0.117336,0.015951,-0.020593
0.456250,0.256250,-0.118644,0.012659,-0.012332
0.468750,0.256250,-0.119664,0.009305,-0.004381
0.481250,0.256250,-0.120391,0.005904,0.003240
0.493750,0.256250,-0.120823,0.002471,0.010514
0.506250,0.256250,-0.120957,-0.000980,0.017426
0.518750,0.256250,-0.120792,-0.004434,0.023961
0.531250,0.256250,-0.120326,-0.007877,0.030106
0.543750,0.256250,-0.119562,-0.011292,0.035850
0.556250,0.256250,-0.118501,-0.014664,0.041184
0.568750,0.256250,-0.117146,-0.017978,0.046098
0.581250,0.256250,-0.115501,-0.021217,0.050585
0.593750,0.256250,-0.113572,-0.024365,0.054639
0.606250,0.256250,-0.111365,-0.027406,0.058254
0.618750,0.256250,-0.108888,-0.030322,0.061426
0.631250,0.256250,-0.106151,-0.033098,0.064152
0.643750,0.256250,-0.103164,-0.035715,0.066429
0.656250,0.256250,-0.099939,-0.038158,0.068256
0.668750,0.256250,-0.096489,-0.040410,0.069631
0.681250,0.256250,-0.092829,-0.042454,0.070555
0.693750,0.256250,-0.088976,-0.044274,0.071027
0.706250,0.256250,-0.084945,-0.045855,0.071050
0.718750,0.256250,-0.080757,-0.047182,0.070626
0.731250,0.256250,-0.076432,-0.048241,0.069758
0.743750,0.256250,-0.071990,-0.049019,0.068450
0.756250,0.256250,-0.067456,-0.049505,0.066706
0.768750,0.256250,-0.062852,-0.049688,0.064532
0.781250,0.256250,-0.058205,-0.049559,0.061935
0.793750,0.256250,-0.053541,-0.049111,0.058923
0.806250,0.256250,-0.048886,-0.048340,0.055504
0.818750,0.256250,-0.044269,-0.047243,0.051687
0.831250,0.256250,-0.039719,-0.045820,0.047484
0.843750,0.256250,-0.035265,-0.044072,0.042905
0.856250,0.256250,-0.030938,-0.042005,0.037964
0.868750,0.256250,-0.026766,-0.039627,0.032674
0.881250,0.256250,-0.022781,-0.036949,0.027049
0.893750,0.256250,-0.019013,-0.033986,0.021107
0.906250,0.256250,-0.015492,-0.030757,0.014862
0.918750,0.256250,-0.012249,-0.027287,0.008333
0.931250,0.256250,-0.009313,-0.023608,0.001537
0.943750,0.256250,-0.006715,-0.019759,-0.005506
0.956250,0.256250,-0.004481,-0.015789,-0.012778
0.968750,0.256250,-0.002642,-0.011755,-0.020258
0.981250,0.256250,-0.001224,-0.007723,-0.027935
0.993750,0.256250,-0.000312,-0.003754,-0.036705
0.006250,0.268750,-0.000310,0.004768,-0.251107
0.018750,0.268750,-0.001184,0.009693,-0.253174
0.031250,0.268750,-0.002543,0.014497,-0.254284
0.043750,0.268750,-0.004349,0.019122,-0.254590
0.056250,0.268750,-0.006569,0.023528,-0.254116
0.068750,0.268750,-0.009170,0.027686,-0.252878
0.081250,0.268750,-0.012119,0.031576,-0.250894
0.093750,0.268750,-0.015384,0.035181,-0.248186
0.106250,0.268750,-0.018932,0.038487,-0.244777
0.118750,0.268750,-0.022731,0.041484,-0.240695
0.131250,0.268750,-0.026751,0.044163,-0.235968
0.143750,0.268750,-0.030960,0.046517,-0.230629
0.156250,0.268750,-0.035329,0.048541,-0.224712
0.168750,0.268750,-0.039826,0.050232,-0.218253
0.181250,0.268750,-0.044423,0.051591,-0.211290
0.193750,0.268750,-0.049092,0.052618,-0.203862
0.206250,0.268750,-0.053804,0.053317,-0.196009
0.218750,0.268750,-0.058533,0.053692,-0.187774
0.231250,0.268750,-0.063253,0.053752,-0.179198
0.243750,0.268750,-0.067939,0.053502,-0.170323
0.256250,0.268750,-0.072568,0.052954,-0.161194
0.268750,0.268750,-0.077116,0.052117,-0.151851
0.281250,0.268750,-0.081561,0.051003,-0.142339
0.293750,0.268750,-0.085884,0.049624,-0.132698
0.306250,0.268750,-0.090064,0.047992,-0.122970
0.318750,0.268750,-0.094083,0.046121,-0.113194
0.331250,0.268750,-0.097925,0.044024,-0.103410
0.343750,0.268750,-0.101572,0.041715,-0.093656
0.356250,0.268750,-0.105010,0.039208,-0.083967
0.368750,0.268750,-0.108224,0.036518,-0.074377
0.381250,0.268750,-0.111203,0.033658,-0.064921
0.393750,0.268750,-0.113934,0.030643,-0.055628
0.406250,0.268750,-0.116407,0.027488,-0.046528
0.418750,0.268750,-0.118612,0.024208,-0.037649
0.431250,0.268750,-0.120540,0.020816,-0.029015
0.443750,0.268750,-0.122183,0.017329,-0.020651
0.456250,0.268750,-0.123536,0.013760,-0.012577
0.468750,0.268750,-0.124592,0.010126,-0.004815
0.481250,0.268750,-0.125347,0.006440,0.002617
0.493750,0.268750,-0.125798,0.002719,0.009704
0.506250,0.268750,-0.125941,-0.001022,0.016431
0.518750,0.268750,-0.125776,-0.004767,0.022783
0.531250,0.268750,-0.125302,-0.008500,0.028750
0.543750,0.268750,-0.124520,-0.012204,0.034319
0.556250,0.268750,-0.123431,-0.015864,0.039482
0.568750,0.268750,-0.122038,-0.019461,0.044230
0.581250,0.268750,-0.120346,-0.022979,0.048557
0.593750,0.268750,-0.118360,-0.026401,0.052456
0.606250,0.268750,-0.116085,-0.029708,0.055923
0.618750,0.268750,-0.113531,-0.032883,0.058952
0.631250,0.268750,-0.110706,-0.035907,0.061541
0.643750,0.268750,-0.107621,-0.038762,0.063687
0.656250,0.268750,-0.104288,-0.041431,0.065387
0.668750,0.268750,-0.100720,-0.043895,0.066641
0.681250,0.268750,-0.096931,-0.046136,0.067449
0.693750,0.268750,-0.092938,-0.048136,0.067809
0.706250,0.268750,-0.088760,-0.049880,0.067724
0.718750,0.268750,-0.084414,-0.051350,0.067195
0.731250,0.268750,-0.079922,-0.052532,0.066223
0.743750,0.268750,-0.075305,-0.053410,0.064814
0.756250,0.268750,-0.070588,-0.053973,0.062970
0.768750,0.268750,-0.065795,-0.054208,0.060696
0.781250,0.268750,-0.060952,-0.054105,0.057998
0.793750,0.268750,-0.056087,-0.053657,0.054883
0.806250,0.268750,-0.051228,-0.052857,0.051360
0.818750,0.268750,-0.046405,-0.051703,0.047435
0.831250,0.268750,-0.041647,-0.050193,0.043120
0.843750,0.268750,-0.036986,-0.048328,0.038425
0.856250,0.268750,-0.032454,-0.046114,0.033363
0.868750,0.268750,-0.028082,-0.043557,0.027947
0.881250,0.268750,-0.023903,-0.040670,0.022190
0.893750,0.268750,-0.019949,-0.037466,0.016108
0.906250,0.268750,-0.016253,-0.033966,0.009718
0.918750,0.268750,-0.012847,-0.030195,0.003037
0.931250,0.268750,-0.009763,-0.026185,-0.003917
0.943750,0.268750,-0.007034,-0.021976,-0.011125
0.956250,0.268750,-0.004690,-0.017618,-0.018567
0.968750,0.268750,-0.002761,-0.013167,-0.026221
0.981250,0.268750,-0.001278,-0.008692,-0.034078
0.993750,0.268750,-0.000326,-0.004252,-0.043022
0.006250,0.281250,-0.000329,0.005297,-0.248723
0.018750,0.281250,-0.001251,0.010715,-0.250852
0.031250,0.281250,-0.002682,0.015980,-0.251997
0.043750,0.281250,-0.004583,0.021034,-0.252328
0.056250,0.281250,-0.006917,0.025836,-0.251870
0.068750,0.281250,-0.009648,0.030358,-0.250642
0.081250,0.281250,-0.012743,0.034578,-0.248663
0.093750,0.281250,-0.016166,0.038479,-0.245955
0.106250,0.281250,-0.019882,0.042050,-0.242544
0.118750,0.281250,-0.023859,0.045280,-0.238459
0.131250,0.281250,-0.028063,0.048160,-0.233731
0.143750,0.281250,-0.032462,0.050684,-0.228392
0.156250,0.281250,-0.037022,0.052848,-0.222479
0.168750,0.281250,-0.041713,0.054650,-0.216028
0.181250,0.281250,-0.046504,0.056091,-0.209080
0.193750,0.281250,-0.051366,0.057172,-0.201673
0.206250,0.281250,-0.056269,0.057898,-0.193850
0.218750,0.281250,-0.061185,0.058275,-0.185653
0.231250,0.281250,-0.066089,0.058311,-0.177124
0.243750,0.281250,-0.070953,0.058015,-0.168307
0.256250,0.281250,-0.075754,0.057397,-0.159245
0.268750,0.281250,-0.080468,0.056470,-0.149981
0.281250,0.281250,-0.085073,0.055244,-0.140558
0.293750,0.281250,-0.089547,0.053734,-0.131016
0.306250,0.281250,-0.093872,0.051953,-0.121398
0.318750,0.281250,-0.098029,0.049916,-0.111741
0.331250,0.281250,-0.101999,0.047637,-0.102086
0.343750,0.281250,-0.105767,0.045131,-0.092470
0.356250,0.281250,-0.109318,0.042414,-0.082926
0.368750,0.281250,-0.112637,0.039500,-0.073490
0.381250,0.281250,-0.115712,0.036405,-0.064193
0.393750,0.281250,-0.118531,0.033144,-0.055066
0.406250,0.281250,-0.121084,0.029734,-0.046136
0.418750,0.281250,-0.123359,0.026189,-0.037431
0.431250,0.281250,-0.125350,0.022526,-0.028974
0.443750,0.281250,-0.127048,0.018759,-0.020789
0.456250,0.281250,-0.128446,0.014906,-0.012896
0.468750,0.281250,-0.129540,0.010982,-0.005313
0.481250,0.281250,-0.130323,0.007003,0.001940
0.493750,0.281250,-0.130794,0.002985,0.008850
0.506250,0.281250,-0.130948,-0.001055,0.015401
0.518750,0.281250,-0.130785,-0.005099,0.021582
0.531250,0.281250,-0.130304,-0.009132,0.027381
0.543750,0.281250,-0.129505,-0.013135,0.032787
0.556250,0.281250,-0.128391,-0.017091,0.037791
0.568750,0.281250,-0.126963,-0.020983,0.042386
0.581250,0.281250,-0.125226,-0.024790,0.046566
0.593750,0.281250,-0.123185,-0.028495,0.050324
0.606250,0.281250,-0.120846,-0.032079,0.053654
0.618750,0.281250,-0.118217,-0.035523,0.056554
0.631250,0.281250,-0.115307,-0.038806,0.059019
0.643750,0.281250,-0.112126,-0.041910,0.061047
0.656250,0.281250,-0.108687,-0.044815,0.062635
0.668750,0.281250,-0.105001,-0.047501,0.063781
0.681250,0.281250,-0.101086,-0.049949,0.064485
0.693750,0.281250,-0.096956,-0.052141,0.064747
0.706250,0.281250,-0.092630,-0.054057,0.064566
0.718750,0.281250,-0.088127,-0.055680,0.063944
0.731250,0.281250,-0.083468,-0.056993,0.062882
0.743750,0.281250,-0.078676,-0.057980,0.061382
0.756250,0.281250,-0.073776,-0.058627,0.059449
0.768750,0.281250,-0.068792,-0.058921,0.057085
0.781250,0.281250,-0.063752,-0.058851,0.054296
0.793750,0.281250,-0.058684,-0.058407,0.051088
0.806250,0.281250,-0.053618,-0.057582,0.047467
0.818750,0.281250,-0.048585,-0.056373,0.043442
0.831250,0.281250,-0.043616,-0.054776,0.039022
0.843750,0.281250,-0.038745,-0.052793,0.034218
0.856250,0.281250,-0.034004,-0.050428,0.029039
0.868750,0.281250,-0.029427,-0.047688,0.023500
0.881250,0.281250,-0.025050,-0.044585,0.017614
0.893750,0.281250,-0.020906,-0.041132,0.011396
0.906250,0.281250,-0.017031,-0.037349,0.004863
0.918750,0.281250,-0.013458,-0.033263,-0.001969
0.931250,0.281250,-0.010224,-0.028906,-0.009081
0.943750,0.281250,-0.007361,-0.024319,-0.016453
0.956250,0.281250,-0.004903,-0.019551,-0.024065
0.968750,0.281250,-0.002883,-0.014661,-0.031896
0.981250,0.281250,-0.001332,-0.009717,-0.039934
0.993750,0.281250,-0.000339,-0.004780,-0.049054
0.006250,0.293750,-0.000347,0.005853,-0.246370
0.018750,0.293750,-0.001318,0.011789,-0.248566
0.031250,0.293750,-0.002823,0.017538,-0.249750
0.043750,0.293750,-0.004819,0.023042,-0.250109
0.056250,0.293750,-0.007268,0.028259,-0.249673
0.068750,0.293750,-0.010132,0.033160,-0.248460
0.081250,0.293750,-0.013374,0.037724,-0.246491
0.093750,0.293750,-0.016957,0.041935,-0.243789
0.106250,0.293750,-0.020844,0.045780,-0.240382
0.118750,0.293750,-0.025001,0.049250,-0.236300
0.131250,0.293750,-0.029391,0.052337,-0.231575
0.143750,0.293750,-0.033980,0.055036,-0.226242
0.156250,0.293750,-0.038735,0.057343,-0.220338
0.168750,0.293750,-0.043621,0.059257,-0.213901
0.181250,0.293750,-0.048608,0.060780,-0.206972
0.193750,0.293750,-0.053663,0.061914,-0.199592
0.206250,0.293750,-0.058758,0.062665,-0.191803
0.218750,0.293750,-0.063862,0.063041,-0.183648
0.231250,0.293750,-0.068949,0.063049,-0.175170
0.243750,0.293750,-0.073992,0.062701,-0.166414
0.256250,0.293750,-0.078965,0.062008,-0.157423
0.268750,0.293750,-0.083845,0.060983,-0.148239
0.281250,0.293750,-0.088609,0.059639,-0.138906
0.293750,0.293750,-0.093235,0.057991,-0.129464
0.306250,0.293750,-0.097704,0.056054,-0.119955
0.318750,0.293750,-0.101997,0.053844,-0.110418
0.331250,0.293750,-0.106095,0.051375,-0.100891
0.343750,0.293750,-0.109984,0.048665,-0.091410
0.356250,0.293750,-0.113646,0.045729,-0.082009
0.368750,0.293750,-0.117069,0.042584,-0.072723
0.381250,0.293750,-0.120240,0.039246,-0.063582
0.393750,0.293750,-0.123146,0.035731,-0.054615
0.406250,0.293750,-0.125777,0.032057,-0.045851
0.418750,0.293750,-0.128124,0.028240,-0.037313
0.431250,0.293750,-0.130177,0.024296,-0.029026
0.443750,0.293750,-0.131929,0.020243,-0.021012
0.456250,0.293750,-0.133374,0.016096,-0.013291
0.468750,0.293750,-0.134505,0.011874,-0.005880
0.481250,0.293750,-0.135318,0.007593,0.001204
0.493750,0.293750,-0.135809,0.003270,0.007946
0.506250,0.293750,-0.135976,-0.001077,0.014334
0.518750,0.293750,-0.135817,-0.005430,0.020354
0.531250,0.293750,-0.135331,-0.009772,0.025996
0.543750,0.293750,-0.134518,-0.014083,0.031251
0.556250,0.293750,-0.133381,-0.018345,0.036110
0.568750,0.293750,-0.131921,-0.022540,0.040565
0.581250,0.293750,-0.130142,-0.026646,0.044610
0.593750,0.293750,-0.128049,-0.030645,0.048240
0.606250,0.293750,-0.125648,-0.034516,0.051449
0.618750,0.293750,-0.122947,-0.038239,0.054233
0.631250,0.293750,-0.119954,-0.041792,0.056589
0.643750,0.293750,-0.116680,-0.045155,0.058512
0.656250,0.293750,-0.113137,-0.048307,0.060002
0.668750,0.293750,-0.109337,-0.051227,0.061055
0.681250,0.293750,-0.105297,-0.053893,0.061670
0.693750,0.293750,-0.101031,-0.056286,0.061846
0.706250,0.293750,-0.096559,-0.058385,0.061583
0.718750,0.293750,-0.091899,-0.060170,0.060881
0.731250,0.293750,-0.087074,-0.061625,0.059741
0.743750,0.293750,-0.082107,-0.062730,0.058164
0.756250,0.293750,-0.077022,-0.063470,0.056153
0.768750,0.293750,-0.071847,-0.063830,0.053710
0.781250,0.293750,-0.066608,-0.063798,0.050841
0.793750,0.293750,-0.061335,-0.063364,0.047549
0.806250,0.293750,-0.056060,-0.062518,0.043841
0.818750,0.293750,-0.050814,-0.061256,0.039724
0.831250,0.293750,-0.045630,-0.059573,0.035207
0.843750,0.293750,-0.040545,-0.057472,0.030298
0.856250,0.293750,-0.035591,-0.054953,0.025009
0.868750,0.293750,-0.030806,-0.052025,0.019353
0.881250,0.293750,-0.026226,-0.048698,0.013341
0.893750,0.293750,-0.021888,-0.044986,0.006990
0.906250,0.293750,-0.017829,-0.040910,0.000316
0.918750,0.293750,-0.014086,-0.036495,-0.006665
0.931250,0.293750,-0.010696,-0.031774,-0.013934
0.943750,0.293750,-0.007696,-0.026789,-0.021471
0.956250,0.293750,-0.005121,-0.021591,-0.029255
0.968750,0.293750,-0.003008,-0.016238,-0.037264
0.981250,0.293750,-0.001389,-0.010800,-0.045486
0.993750,0.293750,-0.000354,-0.005337,-0.054785
0.006250,0.306250,-0.000365,0.006436,-0.244064
0.018750,0.306250,-0.001387,0.012915,-0.246331
0.031250,0.306250,-0.002967,0.019172,-0.247559
0.043750,0.306250,-0.005059,0.025147,-0.247953
0.056250,0.306250,-0.007624,0.030797,-0.247544
0.068750,0.306250,-0.010622,0.036094,-0.246351
0.081250,0.306250,-0.014014,0.041016,-0.244397
0.093750,0.306250,-0.017759,0.045548,-0.241707
0.106250,0.306250,-0.021820,0.049679,-0.238309
0.118750,0.306250,-0.026158,0.053398,-0.234236
0.131250,0.306250,-0.030736,0.056698,-0.229520
0.143750,0.306250,-0.035518,0.059576,-0.224198
0.156250,0.306250,-0.040469,0.062028,-0.218308
0.168750,0.306250,-0.045552,0.064055,-0.211890
0.181250,0.306250,-0.050736,0.065659,-0.204985
0.193750,0.306250,-0.055987,0.066845,-0.197635
0.206250,0.306250,-0.061274,0.067619,-0.189883
0.218750,0.306250,-0.066567,0.067989,-0.181774
0.231250,0.306250,-0.071837,0.067965,-0.173351
0.243750,0.306250,-0.077058,0.067560,-0.164658
0.256250,0.306250,-0.082204,0.066786,-0.155739
0.268750,0.306250,-0.087249,0.065657,-0.146637
0.281250,0.306250,-0.092171,0.064189,-0.137395
0.293750,0.306250,-0.096948,0.062396,-0.128054
0.306250,0.306250,-0.101560,0.060295,-0.118654
0.318750,0.306250,-0.105988,0.057904,-0.109235
0.331250,0.306250,-0.110213,0.055238,-0.099834
0.343750,0.306250,-0.114221,0.052315,-0.090486
0.356250,0.306250,-0.117994,0.049153,-0.081225
0.368750,0.306250,-0.121519,0.045768,-0.072085
0.381250,0.306250,-0.124784,0.042179,-0.063095
0.393750,0.306250,-0.127777,0.038403,-0.054284
0.406250,0.306250,-0.130486,0.034457,-0.045678
0.418750,0.306250,-0.132903,0.030360,-0.037302
0.431250,0.306250,-0.135018,0.026128,-0.029178
0.443750,0.306250,-0.136825,0.021780,-0.021328
0.456250,0.306250,-0.138315,0.017332,-0.013769
0.468750,0.306250,-0.139485,0.012804,-0.006520
0.481250,0.306250,-0.140328,0.008212,0.000404
0.493750,0.306250,-0.140842,0.003576,0.006990
0.506250,0.306250,-0.141023,-0.001087,0.013224
0.518750,0.306250,-0.140869,-0.005758,0.019096
0.531250,0.306250,-0.140380,-0.010417,0.024594
0.543750,0.306250,-0.139556,-0.015045,0.029710
0.556250,0.306250,-0.138398,-0.019623,0.034436
0.568750,0.306250,-0.136908,-0.024130,0.038764
0.581250,0.306250,-0.135090,-0.028545,0.042689
0.593750,0.306250,-0.132948,-0.032848,0.046205
0.606250,0.306250,-0.130489,-0.037016,0.049307
0.618750,0.306250,-0.127719,-0.041029,0.051990
0.631250,0.306250,-0.124647,-0.044863,0.054251
0.643750,0.306250,-0.121283,-0.048496,0.056086
0.656250,0.306250,-0.117639,-0.051906,0.057492
0.668750,0.306250,-0.113728,-0.055069,0.058466
0.681250,0.306250,-0.109564,-0.057965,0.059007
0.693750,0.306250,-0.105165,-0.060570,0.059113
0.706250,0.306250,-0.100548,-0.062862,0.058782
0.718750,0.306250,-0.095734,-0.064821,0.058015
0.731250,0.306250,-0.090744,-0.066427,0.056810
0.743750,0.306250,-0.085601,-0.067659,0.055169
0.756250,0.306250,-0.080332,-0.068501,0.053093
0.768750,0.306250,-0.074963,-0.068936,0.050584
0.781250,0.306250,-0.069524,-0.068949,0.047645
0.793750,0.306250,-0.064044,-0.068530,0.044280
0.806250,0.306250,-0.058557,-0.067668,0.040495
0.818750,0.306250,-0.053095,-0.066355,0.036295
0.831250,0.306250,-0.047694,-0.064589,0.031689
0.843750,0.306250,-0.042390,-0.062367,0.026684
0.856250,0.306250,-0.037220,-0.059693,0.021292
0.868750,0.306250,-0.032222,-0.056572,0.015523
0.881250,0.306250,-0.027434,-0.053015,0.009391
0.893750,0.306250,-0.022897,-0.049035,0.002910
0.906250,0.306250,-0.018650,-0.044653,-0.003903
0.918750,0.306250,-0.014732,-0.039895,-0.011032
0.931250,0.306250,-0.011183,-0.034794,-0.018457
0.943750,0.306250,-0.008042,-0.029392,-0.026159
0.956250,0.306250,-0.005347,-0.023741,-0.034116
0.968750,0.306250,-0.003136,-0.017902,-0.042305
0.981250,0.306250,-0.001447,-0.011942,-0.050714
0.993750,0.306250,-0.000368,-0.005925,-0.060196
0.006250,0.318750,-0.000384,0.007047,-0.241820
0.018750,0.318750,-0.001457,0.014095,-0.244165
0.031250,0.318750,-0.003112,0.020883,-0.245444
0.043750,0.318750,-0.005303,0.027350,-0.245878
0.056250,0.318750,-0.007987,0.033453,-0.245501
0.068750,0.318750,-0.011121,0.039162,-0.244334
0.081250,0.318750,-0.014664,0.044458,-0.242401
0.093750,0.318750,-0.018574,0.049324,-0.239728
0.106250,0.318750,-0.022810,0.053749,-0.236346
0.118750,0.318750,-0.027333,0.057724,-0.232286
0.131250,0.318750,-0.032102,0.061244,-0.227584
0.143750,0.318750,-0.037079,0.064305,-0.222278
0.156250,0.318750,-0.042227,0.066905,-0.216407
0.168750,0.318750,-0.047509,0.069046,-0.210012
0.181250,0.318750,-0.052891,0.070731,-0.203135
0.193750,0.318750,-0.058338,0.071967,-0.195819
0.206250,0.318750,-0.063818,0.072760,-0.188108
0.218750,0.318750,-0.069300,0.073120,-0.180048
0.231250,0.318750,-0.074755,0.073060,-0.171681
0.243750,0.318750,-0.080154,0.072592,-0.163054
0.256250,0.318750,-0.085471,0.071731,-0.154209
0.268750,0.318750,-0.090680,0.070492,-0.145189
0.281250,0.318750,-0.095760,0.068891,-0.136039
0.293750,0.318750,-0.100686,0.066947,-0.126798
0.306250,0.318750,-0.105440,0.064675,-0.117506
0.318750,0.318750,-0.110001,0.062095,-0.108203
0.331250,0.318750,-0.114351,0.059224,-0.098925
0.343750,0.318750,-0.118476,0.056080,-0.089708
0.356250,0.318750,-0.122358,0.052684,-0.080584
0.368750,0.318750,-0.125984,0.049052,-0.071585
0.381250,0.318750,-0.129342,0.045204,-0.062742
0.393750,0.318750,-0.132419,0.041159,-0.054080
0.406250,0.318750,-0.135206,0.036934,-0.045627
0.418750,0.318750,-0.137692,0.032548,-0.037405
0.431250,0.318750,-0.139869,0.028021,-0.029436
0.443750,0.318750,-0.141729,0.023370,-0.021740
0.456250,0.318750,-0.143266,0.018613,-0.014336
0.468750,0.318750,-0.144475,0.013771,-0.007239
0.481250,0.318750,-0.145349,0.008861,-0.000464
0.493750,0.318750,-0.145886,0.003903,0.005976
0.506250,0.318750,-0.146082,-0.001083,0.012068
0.518750,0.318750,-0.145936,-0.006079,0.017802
0.531250,0.318750,-0.145447,-0.011065,0.023169
0.543750,0.318750,-0.144614,-0.016019,0.028160
